model,seed,vehicle_id,vClass,depart_time,arrival_time,duration_s,waiting_time_s,time_loss_s,route_length_m
DQN_w02,11,car_flow_WEST_E#6.2,car,12.40,98.40,86.00,40.20,64.22,214.25
DQN_w02,11,car_flow_south_left.11,car,68.80,99.80,31.00,0.00,6.06,541.79
DQN_w02,22,car_flow_south_E#18.0,car,0.20,18.00,17.80,0.00,4.59,232.83
DQN_w02,22,car_flow_north_E#18.0,car,3.80,26.20,22.40,0.00,4.71,222.96
DQN_w02,22,car_flow_WEST_E#6.0,car,0.40,26.80,26.40,0.00,4.50,214.25
DQN_w02,22,car_flow_turn.0,truck,0.40,28.60,28.20,0.00,9.92,283.86
DQN_w02,22,car_flow_turn.1,car,6.00,31.00,25.00,0.00,8.07,291.86
DQN_w02,22,car_flow_north_E#18.1,car,11.60,32.00,20.40,0.00,4.84,222.96
DQN_w02,22,car_flow_north_E#18.2,car,13.80,34.80,21.00,0.00,5.26,222.96
DQN_w02,22,car_flow_through.0,car,3.80,35.00,31.20,0.00,6.00,223.71
DQN_w02,22,car_flow_turn.2,car,10.40,35.40,25.00,0.00,6.20,291.86
DQN_w02,22,car_flow_turn_E#15.0,car,8.20,37.60,29.40,0.00,6.34,223.71
DQN_w02,22,car_flow_turn.3,car,14.80,39.20,24.40,0.00,6.98,291.86
DQN_w02,22,car_flow_south_left.0,truck,4.20,39.60,35.40,0.00,14.34,533.79
DQN_w02,22,car_flow_turn.4,car,17.00,41.40,24.40,0.00,6.87,291.86
DQN_w02,22,car_flow_turn_E#15.1,car,12.60,43.40,30.80,0.00,4.67,223.71
DQN_w02,22,car_flow_turn.5,car,21.40,45.40,24.00,0.00,6.25,291.86
DQN_w02,22,car_flow_north_E#18.3,truck,19.40,45.40,26.00,0.00,8.45,214.96
DQN_w02,22,car_flow_turn_E#15.2,car,19.20,46.20,27.00,0.00,6.48,223.71
DQN_w02,22,car_flow_north_E#18.4,car,22.80,47.40,24.60,0.00,7.20,222.96
DQN_w02,22,car_flow_turn_E#13.0,truck,4.00,51.40,47.40,15.20,26.26,206.25
DQN_w02,22,car_flow_south_E#18.1,truck,2.00,52.60,50.60,20.80,37.87,224.83
DQN_w02,22,car_flow_north_E#18.5,car,25.20,53.00,27.80,0.00,4.45,222.96
DQN_w02,22,car_flow_South_Right.0,car,0.20,54.60,54.40,0.00,10.49,700.86
DQN_w02,22,car_flow_WEST_E#6.1,truck,8.80,55.00,46.20,8.60,26.11,206.25
DQN_w02,22,car_flow_south_left.1,car,25.60,55.00,29.40,0.00,9.45,541.79
DQN_w02,22,car_flow_south_left.2,car,27.80,58.20,30.40,0.00,6.75,541.79
DQN_w02,22,car_flow_turn_E#15.3,car,26.00,58.80,32.80,0.20,10.73,223.71
DQN_w02,22,car_flow_north_E#18.6,car,27.40,60.20,32.80,3.00,15.08,222.96
DQN_w02,22,car_flow_WEST_E#6.2,car,12.00,61.60,49.60,8.20,28.82,214.25
DQN_w02,22,car_flow_south_E#18.2,car,18.40,61.80,43.40,11.40,30.26,232.83
DQN_w02,22,car_flow_WEST_E#6.3,car,18.40,64.00,45.60,3.60,24.04,214.25
DQN_w02,22,car_flow_WEST_E#6.4,car,20.60,66.00,45.40,1.40,25.65,214.25
DQN_w02,22,car_flow_turn_E#13.1,car,23.00,68.40,45.40,0.00,24.43,214.25
DQN_w02,22,car_flow_turn.6,car,35.20,69.80,34.60,0.00,14.47,291.86
DQN_w02,22,car_flow_north_E#18.7,car,29.60,72.40,42.80,3.60,25.92,222.96
DQN_w02,22,car_flow_through.1,truck,29.40,72.60,43.20,3.20,17.92,215.71
DQN_w02,22,car_flow_south_E#15.0,car,16.00,74.40,58.40,0.00,4.49,795.72
DQN_w02,22,car_flow_north_E#18.8,car,32.00,75.80,43.80,1.00,24.55,222.96
DQN_w02,22,car_flow_south_E#18.3,car,41.20,75.80,34.60,9.80,20.46,232.83
DQN_w02,22,car_flow_turn_E#15.4,car,37.40,76.20,38.80,0.00,15.03,223.71
DQN_w02,22,car_flow_WEST_E#6.5,car,25.20,80.40,55.20,8.00,33.38,214.25
DQN_w02,22,car_flow_turn.7,truck,41.00,82.00,41.00,2.40,24.86,283.86
DQN_w02,22,car_flow_south_E#18.4,car,41.80,82.20,40.40,9.20,26.43,232.83
DQN_w02,22,car_flow_turn_E#13.2,car,30.40,82.40,52.00,4.60,32.56,214.25
DQN_w02,22,car_flow_north_E#18.9,car,34.20,84.00,49.80,4.20,32.86,222.96
DQN_w02,22,car_flow_WEST_E#6.6,car,32.80,85.00,52.20,3.20,30.40,214.25
DQN_w02,22,car_flow_turn_E#10.0,car,6.00,86.80,80.80,14.40,31.47,888.41
DQN_w02,22,car_flow_south_E#18.5,car,43.80,87.00,43.20,6.40,31.15,232.83
DQN_w02,22,car_flow_WEST_E#6.7,car,35.20,87.20,52.00,1.80,30.73,214.25
DQN_w02,22,car_flow_turn_E#10.1,car,11.60,88.00,76.40,12.80,28.00,888.41
DQN_w02,22,car_flow_turn_E#13.3,car,54.20,89.40,35.20,0.00,14.11,214.25
DQN_w02,22,car_flow_turn_E#6.0,car,23.60,91.80,68.20,7.80,19.30,873.09
DQN_w02,22,car_flow_turn_E#15.5,car,44.40,92.20,47.80,3.60,25.03,223.71
DQN_w02,22,car_flow_south_left.3,car,63.40,92.40,29.00,0.00,7.31,541.79
DQN_w02,22,car_flow_north_E#18.10,car,45.20,93.60,48.40,0.60,32.73,222.96
DQN_w02,22,car_flow_E#10.0,car,16.20,94.40,78.20,17.20,32.54,888.90
DQN_w02,22,car_flow_through.2,car,46.60,94.40,47.80,0.60,25.75,223.71
DQN_w02,22,car_flow_south_left.4,car,66.00,95.20,29.20,0.00,7.12,541.79
DQN_w02,22,car_flow_turn_E#10.2,car,13.80,96.60,82.80,7.00,28.93,888.41
DQN_w02,22,car_flow_through.3,car,48.80,96.60,47.80,0.00,25.80,223.71
DQN_w02,22,car_flow_South_Right.1,car,38.80,98.40,59.60,1.80,14.92,700.86
DQN_w02,22,car_flow_E#10.1,truck,20.80,99.80,79.00,3.60,30.21,880.90
DQN_w02,22,car_flow_turn_E#13.4,car,56.40,99.80,43.40,7.80,24.66,214.25
DQN_w02,33,car_flow_north_E#18.0,car,4.20,26.40,22.20,0.00,5.88,222.96
DQN_w02,33,car_flow_north_E#18.1,car,7.20,28.80,21.60,0.00,5.41,222.96
DQN_w02,33,car_flow_turn_E#15.0,truck,0.00,29.60,29.60,0.00,6.93,215.71
DQN_w02,33,car_flow_turn.0,truck,5.00,34.00,29.00,0.00,10.51,283.86
DQN_w02,33,car_flow_north_E#18.2,car,14.80,37.40,22.60,0.00,7.28,222.96
DQN_w02,33,car_flow_through.0,car,8.20,40.20,32.00,0.00,6.85,223.71
DQN_w02,33,car_flow_south_left.0,car,11.60,41.40,29.80,0.00,6.16,541.79
DQN_w02,33,car_flow_turn_E#15.1,car,10.60,42.20,31.60,0.00,9.73,223.71
DQN_w02,33,car_flow_through.1,car,13.00,45.40,32.40,0.00,6.82,223.71
DQN_w02,33,car_flow_north_E#18.3,car,23.60,47.20,23.60,0.00,5.14,222.96
DQN_w02,33,car_flow_turn_E#15.2,car,15.20,47.40,32.20,0.00,9.23,223.71
DQN_w02,33,car_flow_south_left.1,car,19.80,48.60,28.80,0.00,7.10,541.79
DQN_w02,33,car_flow_turn_E#15.3,car,17.40,49.60,32.20,0.00,9.51,223.71
DQN_w02,33,car_flow_turn.1,car,21.80,52.60,30.80,2.20,12.63,291.86
DQN_w02,33,car_flow_through.2,car,19.60,53.00,33.40,0.00,6.99,223.71
DQN_w02,33,car_flow_through.3,truck,25.20,59.60,34.40,0.00,10.31,215.71
DQN_w02,33,car_flow_South_Right.0,car,4.80,60.40,55.60,0.00,9.42,700.86
DQN_w02,33,car_flow_south_E#15.0,car,2.00,61.60,59.60,0.00,4.36,795.72
DQN_w02,33,car_flow_turn.2,car,28.60,62.00,33.40,2.60,17.86,291.86
DQN_w02,33,car_flow_turn.3,car,30.80,63.40,32.60,0.00,16.35,291.86
DQN_w02,33,car_flow_north_E#18.4,car,30.60,65.80,35.20,2.40,19.60,222.96
DQN_w02,33,car_flow_WEST_E#6.0,truck,1.80,66.20,64.40,32.20,43.01,206.25
DQN_w02,33,car_flow_south_E#18.0,bus,10.60,66.40,55.80,24.80,42.95,224.83
DQN_w02,33,car_flow_turn.4,car,33.20,66.60,33.40,0.00,15.38,291.86
DQN_w02,33,car_flow_south_E#18.1,car,30.40,68.00,37.60,6.00,22.46,232.83
DQN_w02,33,car_flow_south_E#15.4,car,21.40,68.20,46.80,0.00,6.93,795.72
DQN_w02,33,car_flow_south_E#15.1,truck,11.60,69.00,57.40,0.00,8.43,787.72
DQN_w02,33,car_flow_south_E#18.2,car,35.40,69.00,33.60,2.20,19.85,232.83
DQN_w02,33,car_flow_E#10.0,car,8.80,69.20,60.40,0.00,11.69,888.90
DQN_w02,33,car_flow_north_E#18.5,car,33.00,69.40,36.40,0.00,17.88,222.96
DQN_w02,33,car_flow_WEST_E#6.1,car,7.40,69.60,62.20,27.40,43.20,214.25
DQN_w02,33,car_flow_WEST_E#6.2,car,12.40,71.60,59.20,23.40,40.91,214.25
DQN_w02,33,car_flow_south_E#15.2,car,17.00,72.80,55.80,0.00,6.03,795.72
DQN_w02,33,car_flow_south_E#18.3,car,36.20,72.80,36.60,2.80,23.54,232.83
DQN_w02,33,car_flow_south_E#18.4,car,51.00,74.20,23.20,0.00,11.08,232.83
DQN_w02,33,car_flow_turn_E#13.0,truck,16.00,74.40,58.40,18.20,37.56,206.25
DQN_w02,33,car_flow_south_E#15.3,car,19.20,75.80,56.60,0.00,5.71,795.72
DQN_w02,33,car_flow_north_E#18.6,car,40.40,76.20,35.80,2.60,19.61,222.96
DQN_w02,33,car_flow_turn.5,truck,36.80,76.80,40.00,2.40,23.20,283.86
DQN_w02,33,car_flow_south_left.2,car,49.00,77.60,28.60,0.00,6.80,541.79
DQN_w02,33,car_flow_turn_E#13.1,car,19.20,77.80,58.60,16.40,39.51,214.25
DQN_w02,33,car_flow_north_E#18.7,car,44.20,78.20,34.00,0.00,18.08,222.96
DQN_w02,33,car_flow_turn.6,truck,41.80,78.80,37.00,0.00,20.99,283.86
DQN_w02,33,car_flow_turn_E#13.2,car,25.60,82.00,56.40,13.20,31.61,214.25
DQN_w02,33,car_flow_E#10.1,car,15.60,82.60,67.00,9.40,20.32,888.90
DQN_w02,33,car_flow_south_left.3,car,54.00,82.60,28.60,0.00,7.13,541.79
DQN_w02,33,car_flow_north_E#18.8,car,57.80,83.60,25.80,0.00,6.91,222.96
DQN_w02,33,car_flow_through.4,truck,46.80,84.20,37.40,0.00,14.91,215.71
DQN_w02,33,car_flow_turn_E#10.3,car,17.80,85.40,67.60,0.00,20.00,888.41
DQN_w02,33,car_flow_south_left.4,car,57.20,87.60,30.40,0.00,6.23,541.79
DQN_w02,33,car_flow_South_Right.1,car,18.00,88.00,70.00,7.80,20.22,700.86
DQN_w02,33,car_flow_turn_E#10.1,car,9.40,89.00,79.60,11.00,25.03,888.41
DQN_w02,33,car_flow_south_left.5,car,59.40,89.00,29.60,0.00,7.92,541.79
DQN_w02,33,car_flow_north_E#18.9,car,62.40,91.00,28.60,2.40,13.64,222.96
DQN_w02,33,car_flow_through.5,car,50.00,92.20,42.20,2.40,18.83,223.71
DQN_w02,33,car_flow_turn_E#10.0,car,7.00,92.80,85.80,13.40,27.58,888.41
DQN_w02,33,car_flow_turn.7,bus,56.40,94.00,37.60,0.00,20.44,283.86
DQN_w02,33,car_flow_south_E#15.5,bus,27.00,94.20,67.20,1.80,19.33,787.72
DQN_w02,33,car_flow_through.6,car,52.20,94.60,42.40,0.00,18.74,223.71
DQN_w02,33,car_flow_south_left.6,car,63.80,94.60,30.80,0.00,5.70,541.79
DQN_w02,33,car_flow_south_left.7,car,66.20,95.80,29.60,0.00,11.22,541.79
DQN_w02,33,car_flow_south_E#15.6,car,38.20,96.00,57.80,0.00,16.99,795.72
DQN_w02,33,car_flow_South_Right.2,car,23.20,96.40,73.20,5.80,23.94,700.86
DQN_w02,33,car_flow_south_E#18.5,car,64.60,98.80,34.20,9.60,22.54,232.83
DQN_w03,11,car_flow_north_E#18.0,truck,0.40,25.40,25.00,0.00,8.41,214.96
DQN_w03,11,car_flow_turn.0,car,2.40,26.80,24.40,0.00,5.41,291.86
DQN_w03,11,car_flow_turn_E#15.0,car,0.00,30.20,30.20,0.00,3.56,223.71
DQN_w03,11,car_flow_north_E#18.1,car,8.60,33.00,24.40,0.00,4.15,222.96
DQN_w03,11,car_flow_north_E#18.2,car,10.80,34.80,24.00,0.00,5.77,222.96
DQN_w03,11,car_flow_turn_E#15.1,car,9.00,38.00,29.00,0.00,3.55,223.71
DQN_w03,11,car_flow_north_E#18.3,truck,14.20,39.40,25.20,0.00,8.50,214.96
DQN_w03,11,car_flow_turn_E#15.2,car,12.60,41.20,28.60,0.00,3.98,223.71
DQN_w03,11,car_flow_turn_E#15.3,car,17.00,46.60,29.60,0.00,3.73,223.71
DQN_w03,11,car_flow_south_left.0,car,17.20,46.80,29.60,0.00,7.06,541.79
DQN_w03,11,car_flow_north_E#18.4,car,22.60,46.80,24.20,0.00,6.64,222.96
DQN_w03,11,car_flow_south_left.1,car,19.40,49.00,29.60,0.00,7.17,541.79
DQN_w03,11,car_flow_turn_E#15.4,car,22.80,51.60,28.80,0.00,3.52,223.71
DQN_w03,11,car_flow_turn.1,car,28.80,52.40,23.60,0.00,5.23,291.86
DQN_w03,11,car_flow_south_E#18.0,car,31.60,52.60,21.00,0.00,9.19,232.83
DQN_w03,11,car_flow_south_left.2,car,21.80,53.20,31.40,0.00,6.29,541.79
DQN_w03,11,car_flow_north_E#18.5,car,29.40,53.80,24.40,0.00,5.90,222.96
DQN_w03,11,car_flow_south_E#15.1,car,6.20,54.60,48.40,0.00,6.25,795.72
DQN_w03,11,car_flow_turn_E#15.5,car,25.00,55.20,30.20,0.00,3.87,223.71
DQN_w03,11,car_flow_south_E#15.0,car,3.80,56.00,52.20,0.00,5.77,795.72
DQN_w03,11,car_flow_south_left.3,car,29.00,60.40,31.40,0.00,5.76,541.79
DQN_w03,11,car_flow_turn_E#15.6,truck,32.40,61.80,29.40,0.00,6.61,215.71
DQN_w03,11,car_flow_south_left.4,car,32.00,62.00,30.00,0.00,8.54,541.79
DQN_w03,11,car_flow_south_left.5,car,34.20,63.40,29.20,0.00,8.31,541.79
DQN_w03,11,car_flow_E#10.0,car,1.60,64.80,63.20,0.00,13.55,888.90
DQN_w03,11,car_flow_north_E#18.6,car,41.40,65.20,23.80,0.00,4.82,222.96
DQN_w03,11,car_flow_through.0,car,35.60,66.60,31.00,0.00,6.00,223.71
DQN_w03,11,car_flow_South_Right.0,car,7.80,68.60,60.80,5.20,17.74,700.86
DQN_w03,11,car_flow_south_left.6,car,38.80,68.80,30.00,0.00,9.68,541.79
DQN_w03,11,car_flow_South_Right.1,car,14.20,70.00,55.80,0.00,14.75,700.86
DQN_w03,11,car_flow_turn.2,car,44.60,72.40,27.80,0.00,11.28,291.86
DQN_w03,11,car_flow_through.1,car,37.80,73.20,35.40,2.20,10.30,223.71
DQN_w03,11,car_flow_turn_E#6.0,car,4.80,75.00,70.20,16.60,27.11,873.09
DQN_w03,11,car_flow_turn_E#15.7,car,40.00,75.20,35.20,0.00,11.86,223.71
DQN_w03,11,car_flow_south_left.7,car,43.20,75.40,32.20,0.00,5.97,541.79
DQN_w03,11,car_flow_south_E#15.2,bus,19.20,76.60,57.40,0.00,9.40,787.72
DQN_w03,11,car_flow_south_left.8,car,45.40,76.60,31.20,0.00,9.58,541.79
DQN_w03,11,car_flow_turn_E#15.8,car,42.40,77.20,34.80,0.00,14.70,223.71
DQN_w03,11,car_flow_E#10.2,car,12.80,78.20,65.40,3.20,16.52,888.90
DQN_w03,11,car_flow_E#10.3,car,15.00,78.20,63.20,0.00,5.90,888.90
DQN_w03,11,car_flow_north_E#18.7,truck,49.60,78.20,28.60,0.00,11.72,214.96
DQN_w03,11,car_flow_E#10.1,car,8.40,79.80,71.40,0.00,7.84,888.90
DQN_w03,11,car_flow_through.2,truck,48.00,79.80,31.80,0.00,9.00,215.71
DQN_w03,11,car_flow_South_Right.2,car,21.60,81.00,59.40,1.80,15.12,700.86
DQN_w03,11,car_flow_South_Right.3,car,26.00,82.40,56.40,0.00,16.33,700.86
DQN_w03,11,car_flow_south_E#15.3,car,25.00,82.80,57.80,0.00,5.70,795.72
DQN_w03,11,car_flow_turn.3,car,51.20,83.20,32.00,1.80,12.04,291.86
DQN_w03,11,car_flow_south_E#15.5,car,32.60,84.40,51.80,0.00,5.91,795.72
DQN_w03,11,car_flow_turn.4,car,53.60,84.40,30.80,0.00,12.85,291.86
DQN_w03,11,car_flow_WEST_E#6.0,car,0.00,84.80,84.80,57.20,64.79,214.25
DQN_w03,11,car_flow_south_E#15.4,car,27.20,85.00,57.80,0.00,5.58,795.72
DQN_w03,11,car_flow_south_E#15.7,car,37.00,85.80,48.80,0.00,6.81,795.72
DQN_w03,11,car_flow_turn_E#13.0,car,2.40,88.00,85.60,51.20,62.88,214.25
DQN_w03,11,car_flow_south_E#15.6,car,34.80,90.00,55.20,0.00,5.10,795.72
DQN_w03,11,car_flow_south_left.9,truck,53.20,90.00,36.80,0.00,12.63,533.79
DQN_w03,11,car_flow_south_left.10,car,58.40,91.40,33.00,0.00,9.21,541.79
DQN_w03,11,car_flow_north_E#18.8,car,67.80,92.00,24.20,0.00,7.45,222.96
DQN_w03,11,car_flow_turn_E#15.9,car,59.20,94.40,35.20,0.00,5.28,223.71
DQN_w03,11,car_flow_E#10.4,car,24.00,94.60,70.60,10.20,21.59,888.90
DQN_w03,11,car_flow_south_E#15.8,car,39.20,96.40,57.20,0.00,5.08,795.72
DQN_w03,11,car_flow_turn_E#15.10,car,61.60,96.80,35.20,0.00,7.57,223.71
DQN_w03,11,car_flow_turn.5,car,69.00,98.60,29.60,0.80,8.78,291.86
DQN_w03,11,car_flow_turn_E#15.11,car,66.60,99.00,32.40,0.00,8.64,223.71
DQN_w03,11,car_flow_south_left.11,car,68.80,99.80,31.00,0.00,6.06,541.79
DQN_w03,22,car_flow_south_E#18.0,car,0.20,18.00,17.80,0.00,4.59,232.83
DQN_w03,22,car_flow_north_E#18.0,car,3.80,26.20,22.40,0.00,4.71,222.96
DQN_w03,22,car_flow_WEST_E#6.0,car,0.40,26.80,26.40,0.00,4.50,214.25
DQN_w03,22,car_flow_turn.0,truck,0.40,28.60,28.20,0.00,9.92,283.86
DQN_w03,22,car_flow_turn.1,car,6.00,31.00,25.00,0.00,8.07,291.86
DQN_w03,22,car_flow_north_E#18.1,car,11.60,32.00,20.40,0.00,4.84,222.96
DQN_w03,22,car_flow_north_E#18.2,car,13.80,34.80,21.00,0.00,5.26,222.96
DQN_w03,22,car_flow_through.0,car,3.80,35.00,31.20,0.00,6.00,223.71
DQN_w03,22,car_flow_turn.2,car,10.40,35.40,25.00,0.00,6.20,291.86
DQN_w03,22,car_flow_turn_E#15.0,car,8.20,37.60,29.40,0.00,6.34,223.71
DQN_w03,22,car_flow_turn.3,car,14.80,39.20,24.40,0.00,6.98,291.86
DQN_w03,22,car_flow_south_left.0,truck,4.20,39.60,35.40,0.00,14.34,533.79
DQN_w03,22,car_flow_turn.4,car,17.00,41.40,24.40,0.00,6.87,291.86
DQN_w03,22,car_flow_turn_E#15.1,car,12.60,43.40,30.80,0.00,4.67,223.71
DQN_w03,22,car_flow_turn.5,car,21.40,45.40,24.00,0.00,6.25,291.86
DQN_w03,22,car_flow_north_E#18.3,truck,19.40,45.40,26.00,0.00,8.45,214.96
DQN_w03,22,car_flow_turn_E#15.2,car,19.20,46.20,27.00,0.00,6.48,223.71
DQN_w03,22,car_flow_north_E#18.4,car,22.80,47.40,24.60,0.00,7.20,222.96
DQN_w03,22,car_flow_turn_E#13.0,truck,4.00,51.40,47.40,15.20,26.26,206.25
DQN_w03,22,car_flow_south_E#18.1,truck,2.00,52.60,50.60,20.80,37.87,224.83
DQN_w03,22,car_flow_north_E#18.5,car,25.20,53.00,27.80,0.00,4.45,222.96
DQN_w03,22,car_flow_South_Right.0,car,0.20,54.60,54.40,0.00,10.49,700.86
DQN_w03,22,car_flow_WEST_E#6.1,truck,8.80,55.00,46.20,8.60,26.11,206.25
DQN_w03,22,car_flow_south_left.1,car,25.60,55.00,29.40,0.00,9.45,541.79
DQN_w03,22,car_flow_south_left.2,car,27.80,58.20,30.40,0.00,6.75,541.79
DQN_w03,22,car_flow_turn_E#15.3,car,26.00,58.80,32.80,0.20,10.73,223.71
DQN_w03,22,car_flow_south_E#18.2,car,18.40,59.20,40.80,9.20,27.75,232.83
DQN_w03,22,car_flow_north_E#18.6,car,27.40,60.20,32.80,3.00,15.08,222.96
DQN_w03,22,car_flow_south_E#18.3,car,41.20,60.80,19.60,0.00,5.52,232.83
DQN_w03,22,car_flow_WEST_E#6.2,car,12.00,61.60,49.60,8.20,28.82,214.25
DQN_w03,22,car_flow_south_E#18.4,car,41.80,62.60,20.80,0.00,6.66,232.83
DQN_w03,22,car_flow_south_E#18.5,car,43.80,63.60,19.80,0.00,7.88,232.83
DQN_w03,22,car_flow_WEST_E#6.3,car,18.40,64.00,45.60,3.60,24.06,214.25
DQN_w03,22,car_flow_WEST_E#6.4,car,20.60,66.00,45.40,1.40,25.66,214.25
DQN_w03,22,car_flow_turn_E#13.1,car,23.00,68.40,45.40,0.00,24.41,214.25
DQN_w03,22,car_flow_WEST_E#6.5,car,25.20,71.00,45.80,0.00,23.90,214.25
DQN_w03,22,car_flow_turn_E#13.2,car,30.40,73.00,42.60,0.00,23.19,214.25
DQN_w03,22,car_flow_south_E#15.0,car,16.00,74.40,58.40,0.00,4.51,795.72
DQN_w03,22,car_flow_WEST_E#6.6,car,32.80,75.60,42.80,0.00,20.92,214.25
DQN_w03,22,car_flow_E#10.0,car,16.20,77.40,61.20,4.60,15.53,888.90
DQN_w03,22,car_flow_WEST_E#6.7,car,35.20,77.80,42.60,0.00,21.28,214.25
DQN_w03,22,car_flow_turn_E#13.3,car,54.20,80.80,26.60,0.00,5.42,214.25
DQN_w03,22,car_flow_E#10.1,truck,20.80,81.20,60.40,0.00,11.53,880.90
DQN_w03,22,car_flow_E#10.2,car,30.00,81.40,51.40,0.00,6.94,888.90
DQN_w03,22,car_flow_turn_E#13.4,car,56.40,82.80,26.40,0.00,7.79,214.25
DQN_w03,22,car_flow_turn_E#13.5,car,61.40,85.40,24.00,0.00,6.35,214.25
DQN_w03,22,car_flow_turn_E#10.0,car,6.00,86.80,80.80,14.40,31.42,888.41
DQN_w03,22,car_flow_turn_E#10.1,car,11.60,88.00,76.40,12.80,27.96,888.41
DQN_w03,22,car_flow_E#10.3,car,32.60,91.20,58.60,0.00,9.09,888.90
DQN_w03,22,car_flow_turn_E#6.0,car,23.60,91.80,68.20,7.80,19.36,873.09
DQN_w03,22,car_flow_south_left.3,car,63.40,92.40,29.00,0.00,7.31,541.79
DQN_w03,22,car_flow_South_Right.1,car,38.80,93.40,54.60,0.00,9.96,700.86
